date,LKOH,ROSN,SIBN,SNGS,TATN
2020-09-08,4719.5,367.9,305.3,34.515,523.9
2020-09-09,4709.0,371.8,304.4,35.03,529.7
2020-09-10,4661.0,366.9,306.05,34.67,528.0
2020-09-11,4725.5,370.05,307.15,35.09,537.6
2020-09-14,4752.5,374.45,310.35,36.12,538.9
2020-09-15,4876.0,385.3,316.6,36.84,552.8
2020-09-16,4863.5,385.75,314.5,36.515,531.4
2020-09-17,4793.5,382.55,305.7,36.505,517.4
2020-09-18,4677.0,376.5,304.95,36.27,507.8
2020-09-21,4511.0,368.3,295.6,35.38,480.7
2020-09-22,4529.0,374.8,295.4,35.555,479.7
2020-09-23,4456.0,370.75,292.35,34.86,460.0
2020-09-24,4563.0,376.7,289.65,34.97,467.5
2020-09-25,4560.0,381.4,292.2,34.765,464.0
2020-09-28,4627.0,385.9,298.5,35.07,474.5
2020-09-29,4508.5,384.0,293.6,35.375,464.7
2020-09-30,4470.0,383.0,294.85,34.685,463.6
2020-10-01,4408.5,385.45,293.0,35.285,458.5
2020-10-02,4379.0,380.45,289.2,35.225,453.1
2020-10-05,4479.0,390.6,291.7,35.915,473.5
2020-10-06,4519.5,390.2,297.0,35.845,472.5
2020-10-07,4474.0,388.85,288.25,35.26,468.1
2020-10-08,4498.0,392.5,283.05,35.26,464.5
2020-10-09,4451.5,386.55,286.05,34.585,459.0
2020-10-12,4445.0,384.15,286.3,34.595,453.6
2020-10-13,4374.5,378.85,283.95,34.21,442.6
2020-10-14,4364.5,385.4,282.25,34.315,443.4
2020-10-15,4271.0,380.2,278.1,33.8,434.1
2020-10-16,4253.0,382.95,276.55,33.845,429.2
2020-10-19,4194.0,381.55,273.5,34.01,415.7
2020-10-20,4270.0,384.6,277.05,34.115,421.2
2020-10-21,4211.5,383.55,278.9,33.675,416.9
2020-10-22,4307.5,381.8,283.2,33.705,424.6
2020-10-23,4325.0,379.85,284.65,34.0,438.7
2020-10-26,4223.0,374.55,280.85,34.0,430.1
2020-10-27,4123.5,372.5,277.0,34.045,420.5
2020-10-28,4012.5,350.9,272.5,32.4,401.0
2020-10-29,4057.5,353.0,273.0,33.415,405.7
2020-10-30,4050.0,349.8,273.45,32.92,412.6
2020-11-02,4162.0,359.2,274.0,34.01,419.3
2020-11-03,4252.0,374.0,284.0,34.305,430.5
2020-11-05,4321.5,382.4,289.0,35.78,442.7
2020-11-06,4396.0,382.35,288.1,35.54,447.6
2020-11-09,4755.0,395.4,299.0,36.8,479.3
2020-11-10,4884.5,414.55,302.8,36.72,501.0
2020-11-11,4945.0,419.35,308.6,36.575,508.2
2020-11-12,4853.0,412.3,307.25,35.85,499.8
2020-11-13,4879.0,419.35,308.9,35.785,505.1
2020-11-16,4932.5,430.95,314.7,37.77,510.9
2020-11-17,4864.0,438.85,311.55,37.015,506.0
2020-11-18,4890.0,452.9,316.0,36.93,511.2
2020-11-19,4916.0,451.85,314.6,36.735,508.3
2020-11-20,4948.5,464.8,315.35,36.44,511.0
2020-11-23,5026.5,469.6,316.6,36.99,520.3
2020-11-24,5179.5,472.2,320.0,37.07,524.8
2020-11-25,5392.5,473.3,325.5,37.475,537.1
2020-11-26,5243.0,464.75,322.5,36.955,524.9
2020-11-27,5260.0,461.2,322.45,36.875,511.4
2020-11-30,5063.0,449.5,315.8,35.505,492.3
2020-12-01,5058.5,446.4,323.2,35.435,493.9
2020-12-02,5167.0,448.75,323.55,35.6,509.1
2020-12-03,5053.0,435.35,319.45,35.285,496.0
2020-12-04,5122.0,444.8,322.8,35.4,507.7
2020-12-07,5039.5,439.45,323.5,35.115,500.3
2020-12-08,4994.0,432.75,322.15,34.67,497.6
2020-12-09,5023.0,435.6,322.35,34.755,494.4
2020-12-10,5287.0,450.9,324.55,35.5,507.3
2020-12-11,5380.0,447.25,328.0,35.5,508.8
2020-12-14,5325.0,441.8,325.5,35.56,514.6
2020-12-15,5297.5,451.5,326.45,35.155,517.0
2020-12-16,5174.0,444.4,327.8,35.2,511.5
2020-12-17,5188.0,442.65,328.0,35.06,513.0
2020-12-18,5140.0,440.65,324.4,35.09,506.4
2020-12-21,5095.5,423.95,312.8,34.46,499.8
2020-12-22,5073.0,430.7,315.75,34.84,500.5
2020-12-23,5107.0,430.15,318.05,34.97,505.6
2020-12-24,5105.5,436.35,319.1,34.955,505.0
2020-12-25,5106.0,436.25,319.0,35.06,505.5
2020-12-28,5101.5,435.65,316.9,35.26,505.9
2020-12-29,5143.0,434.6,317.15,35.69,509.4
2020-12-30,5169.5,435.1,316.95,35.985,513.7
2021-01-04,5212.5,436.0,322.75,36.11,515.8
2021-01-05,5358.5,449.35,323.9,36.75,524.2
2021-01-06,5376.5,453.7,326.7,36.745,522.0
2021-01-08,5556.5,478.2,337.0,37.705,545.4
2021-01-11,5599.0,473.25,334.3,37.605,539.8
2021-01-12,5721.0,474.4,334.3,37.635,546.2
2021-01-13,5755.0,485.95,333.75,37.285,546.2
2021-01-14,5937.0,505.0,342.1,37.52,551.6
2021-01-15,5888.5,512.2,341.35,36.495,535.2
2021-01-18,5873.0,516.5,339.8,36.205,532.9
2021-01-19,5892.0,510.7,337.3,36.045,530.5
2021-01-20,5864.0,510.65,338.7,35.925,529.5
2021-01-21,5771.0,498.0,332.3,34.885,516.8
2021-01-22,5740.5,494.25,323.5,35.02,507.0
2021-01-25,5722.0,495.6,325.2,35.055,509.7
2021-01-26,5595.5,493.95,325.85,34.925,506.2
2021-01-27,5499.5,481.25,322.0,34.27,502.0
2021-01-28,5575.0,483.4,322.2,34.27,500.0
2021-01-29,5377.0,473.0,315.7,33.47,489.3
2021-02-01,5406.0,478.35,315.0,33.99,494.2
2021-02-02,5516.0,482.0,320.75,34.115,499.2
2021-02-03,5555.0,489.95,318.5,34.18,505.5
2021-02-04,5699.5,489.2,325.85,33.905,506.7
2021-02-05,5715.0,493.95,334.95,33.87,513.0
2021-02-08,5758.0,501.75,343.1,34.5,528.2
2021-02-09,5695.0,494.8,339.5,34.115,526.6
2021-02-10,5594.5,491.45,333.0,33.795,523.3
2021-02-11,5641.5,496.8,331.3,33.675,517.0
2021-02-12,5756.0,509.35,339.0,33.72,529.2
2021-02-15,5909.5,521.45,344.2,34.05,538.2
2021-02-16,5868.5,525.6,346.6,33.935,538.0
2021-02-17,5768.5,515.15,347.65,34.195,529.8
2021-02-18,5615.0,506.85,338.1,33.495,515.2
2021-02-19,5656.0,512.75,338.2,33.83,523.8
2021-02-20,5633.0,513.15,340.0,33.825,524.6
2021-02-22,5786.0,516.0,340.35,33.83,527.8
2021-02-24,5788.5,518.25,344.0,33.805,537.4
2021-02-25,5740.5,529.35,348.95,33.59,535.5
2021-02-26,5575.5,523.35,339.0,32.5,522.5
2021-03-01,5634.0,524.1,343.8,32.59,528.3
2021-03-02,5648.5,526.0,346.7,33.325,533.3
2021-03-03,5701.0,533.8,343.95,33.585,534.8
2021-03-04,5806.0,540.1,346.9,33.495,533.7
2021-03-05,6236.0,561.0,359.3,34.98,567.4
2021-03-09,6305.0,570.6,377.0,36.075,607.0
2021-03-10,6127.5,561.15,372.4,35.47,605.3
2021-03-11,6339.0,572.0,378.35,35.715,618.7
2021-03-12,6356.0,572.25,381.5,36.325,623.6
2021-03-15,6472.5,576.4,384.5,36.095,624.6
2021-03-16,6445.0,571.2,382.8,35.925,610.0
2021-03-17,6363.0,555.85,373.5,34.875,608.3
2021-03-18,6083.0,544.05,369.3,34.04,583.6
2021-03-19,6078.0,560.3,369.15,34.265,598.0
2021-03-22,6118.0,562.65,372.25,34.285,600.7
2021-03-23,5961.0,565.1,367.5,34.165,589.5
2021-03-24,6162.5,568.05,370.45,34.24,605.1
2021-03-25,6182.0,574.65,365.2,34.21,596.0
2021-03-26,6283.0,582.2,371.0,35.25,603.4
2021-03-29,6257.5,575.3,372.15,34.885,603.0
2021-03-30,6155.0,570.25,377.2,34.585,596.9
2021-03-31,6111.5,572.6,370.0,34.53,594.2
2021-04-01,6112.0,568.9,368.15,36.07,606.0
2021-04-02,6108.5,566.65,371.65,37.05,605.3
2021-04-05,5990.5,560.15,371.85,35.87,596.4
2021-04-06,5891.0,547.55,365.55,34.9,582.2
2021-04-07,5978.0,551.5,362.5,34.96,588.0
2021-04-08,6008.5,549.3,364.0,34.59,580.0
2021-04-09,5933.0,538.0,355.2,34.31,565.5
2021-04-12,6020.0,540.15,357.0,34.6,571.3
2021-04-13,6044.5,551.95,354.05,34.605,571.0
2021-04-14,6134.0,552.1,359.0,35.125,586.6
2021-04-15,6054.5,556.5,354.0,35.41,584.4
2021-04-16,6066.0,555.05,358.0,35.39,582.1
2021-04-19,6007.0,548.05,352.85,34.995,575.7
2021-04-20,5897.0,541.05,354.5,35.235,568.2
2021-04-21,5946.0,545.7,361.55,35.22,569.6
2021-04-22,5999.0,541.6,358.0,35.305,566.6
2021-04-23,5950.0,538.5,364.45,35.4,571.3
2021-04-26,5919.0,530.6,365.5,35.155,568.4
2021-04-27,5903.5,528.0,363.0,35.09,568.5
2021-04-28,5901.0,527.95,356.9,34.575,529.9
2021-04-29,5926.0,528.75,363.25,34.41,505.2
2021-04-30,5805.0,525.2,361.2,34.11,506.5
2021-05-04,5991.0,537.15,365.0,34.475,514.0
2021-05-05,6122.0,538.65,368.6,35.78,511.1
2021-05-06,6087.0,538.55,370.5,35.315,515.8
2021-05-07,6088.0,536.2,374.25,35.475,512.5
2021-05-10,6118.0,541.95,373.05,35.4,517.1
2021-05-11,6021.0,532.0,367.2,35.63,515.6
2021-05-12,6119.0,542.2,370.5,35.595,510.6
2021-05-13,6040.0,550.0,370.0,35.585,506.2
2021-05-14,6050.0,545.65,373.1,35.67,500.9
2021-05-17,5976.0,545.55,373.2,36.94,505.9
2021-05-18,5994.0,540.45,377.0,36.355,500.4
2021-05-19,5862.5,529.5,366.3,36.815,492.9
2021-05-20,5711.0,517.35,365.7,35.98,483.3
2021-05-21,5800.5,525.55,373.5,35.675,487.7
2021-05-24,5818.0,523.95,378.0,35.74,492.8
2021-05-25,5913.0,524.35,377.45,35.19,485.3
2021-05-26,6016.5,525.85,382.55,35.65,486.4
2021-05-27,5992.0,525.2,379.35,35.935,485.0
2021-05-28,5955.0,523.35,379.05,36.14,492.5
2021-05-31,5993.0,531.4,383.35,36.255,501.1
2021-06-01,6210.0,544.0,393.05,36.4,510.0
2021-06-02,6428.0,552.0,399.9,36.44,518.0
2021-06-03,6474.5,559.45,406.65,36.52,514.2
2021-06-04,6511.0,556.45,412.3,36.445,512.5
2021-06-07,6555.0,551.55,415.05,36.485,517.2
2021-06-08,6504.5,550.25,406.55,36.41,515.3
2021-06-09,6587.0,548.25,409.0,36.32,523.8
2021-06-10,6570.0,539.6,410.25,36.225,519.4
2021-06-11,6518.5,535.45,410.0,36.38,523.4
2021-06-14,6515.0,537.6,415.0,37.27,535.9
2021-06-15,6504.5,536.05,416.1,38.37,537.1
2021-06-16,6591.5,541.25,424.0,38.055,540.6
2021-06-17,6669.5,537.0,425.7,38.025,535.8
2021-06-18,6653.0,541.0,420.8,37.74,526.8
2021-06-21,6697.0,541.2,422.3,37.885,534.8
2021-06-22,6715.5,551.85,435.75,38.145,539.4
2021-06-23,6633.0,570.45,435.5,37.65,540.0
2021-06-24,6725.0,565.95,430.65,38.045,538.3
2021-06-25,6810.0,564.7,430.05,37.57,537.1
2021-06-28,6759.0,555.0,430.0,37.22,530.4
2021-06-29,6685.0,553.05,424.75,36.245,523.8
2021-06-30,6762.5,571.2,434.0,36.635,531.3
2021-07-01,7010.0,581.45,442.9,36.715,537.0
2021-07-02,6849.0,567.0,447.1,36.53,538.3
2021-07-05,6845.0,567.5,443.9,36.885,542.4
2021-07-06,6829.0,571.0,449.9,36.79,539.3
2021-07-07,6782.0,580.25,450.0,36.6,536.4
2021-07-08,6684.0,581.1,440.05,35.765,521.9
2021-07-09,6655.0,577.85,440.0,35.56,519.1
2021-07-12,6611.0,579.0,435.05,35.495,518.6
2021-07-13,6637.0,576.0,436.0,35.42,518.9
2021-07-14,6566.0,569.0,439.5,35.135,516.2
2021-07-15,6430.5,562.5,433.9,34.2,499.6
2021-07-16,6362.0,563.45,428.4,33.805,496.7
2021-07-19,6228.0,543.9,414.75,32.8,483.4
2021-07-20,6307.5,547.5,421.45,32.59,482.1
2021-07-21,6393.0,551.9,420.25,32.735,491.9
2021-07-22,6456.0,553.65,423.0,32.65,490.4
2021-07-23,6433.5,548.85,421.8,32.615,486.0
2021-07-26,6405.0,552.7,421.0,32.5,489.8
2021-07-27,6332.5,551.2,422.7,32.54,487.6
2021-07-28,6415.0,554.25,426.2,32.91,493.7
2021-07-29,6416.0,554.0,428.45,33.49,496.0
2021-07-30,6299.0,544.5,425.35,32.465,488.4
2021-08-02,6308.0,548.85,422.35,32.61,491.2
2021-08-03,6297.0,551.0,426.0,32.6,491.4
2021-08-04,6235.0,543.5,424.45,33.67,490.6
2021-08-05,6312.0,548.0,421.65,33.44,502.0
2021-08-06,6236.0,544.9,427.4,33.4,494.1
2021-08-09,6290.0,545.0,421.15,33.605,494.0
2021-08-10,6423.5,562.55,425.7,33.46,497.3
2021-08-11,6450.0,561.8,429.8,33.76,495.1
2021-08-12,6504.5,565.9,429.55,33.93,498.8
2021-08-13,6429.5,558.55,426.65,33.56,494.5
2021-08-16,6495.5,564.4,428.8,33.535,496.6
2021-08-17,6567.5,555.0,426.5,33.925,500.6
2021-08-18,6445.0,546.95,427.2,33.875,494.6
2021-08-19,6332.0,537.8,415.8,33.7,490.2
2021-08-20,6339.5,534.0,417.8,33.255,488.7
2021-08-23,6475.5,544.85,425.5,33.79,501.6
2021-08-24,6488.0,545.0,423.9,33.73,514.0
2021-08-25,6431.0,538.5,428.05,33.625,513.5
2021-08-26,6343.5,531.7,420.7,33.175,493.0
2021-08-27,6429.5,537.8,425.45,33.43,487.2
2021-08-30,6439.0,539.3,429.45,33.545,489.5
2021-08-31,6283.5,533.6,426.1,33.68,485.1
2021-09-01,6334.0,541.55,430.0,33.93,491.5
2021-09-02,6350.5,550.7,431.7,33.905,488.0
2021-09-03,6330.0,555.4,438.1,33.745,489.2
2021-09-06,6325.0,550.7,437.2,33.635,486.5
2021-09-07,6280.0,547.3,430.65,33.575,480.1
2021-09-08,6341.5,555.9,430.3,33.62,483.3
2021-09-09,6269.5,541.9,430.7,33.03,479.1
2021-09-10,6300.0,543.3,427.3,33.075,480.0
2021-09-13,6420.5,559.4,436.4,33.425,491.4
2021-09-14,6570.0,557.25,440.0,33.03,500.1
2021-09-15,6724.5,568.1,458.1,33.3,510.0
2021-09-16,6664.0,576.45,452.15,33.225,508.7
2021-09-17,6600.5,567.1,454.5,32.88,502.0
2021-09-20,6551.0,552.5,446.15,32.35,487.5
2021-09-21,6605.0,564.5,446.95,32.49,493.3
2021-09-22,6702.0,586.0,455.75,32.835,505.2
2021-09-23,6801.0,598.25,462.5,32.895,507.3
2021-09-24,6825.0,614.0,463.5,32.995,503.7
2021-09-27,6986.0,627.85,473.25,33.535,531.5
2021-09-28,6968.0,617.85,477.55,34.25,524.7
2021-09-29,6992.0,618.9,481.3,35.465,526.9
2021-09-30,6903.5,614.35,473.0,36.74,527.3
2021-10-01,6987.5,618.45,477.0,36.355,532.1
2021-10-04,7134.5,631.7,496.6,36.375,539.9
2021-10-05,7346.5,655.25,522.45,37.22,577.8
2021-10-06,7096.0,646.0,510.45,36.84,564.6
2021-10-07,7165.0,647.95,515.0,36.5,569.3
2021-10-08,7220.0,631.0,514.0,36.43,571.0
2021-10-11,7264.0,641.55,515.95,36.74,565.0
2021-10-12,7306.0,638.65,513.6,36.72,574.4
2021-10-13,7252.0,632.85,508.5,36.85,567.9
2021-10-14,7215.0,640.45,505.95,37.04,564.2
2021-10-15,7306.5,645.45,519.0,37.36,570.5
2021-10-18,7319.0,639.25,525.0,36.915,569.1
2021-10-19,7373.0,643.0,516.25,37.485,573.0
2021-10-20,7439.0,643.7,520.5,37.48,580.7
2021-10-21,7232.0,633.3,518.75,36.695,562.9
2021-10-22,7200.0,634.5,513.8,36.18,562.5
2021-10-25,7441.5,655.05,518.5,36.455,570.2
2021-10-26,7440.5,650.8,519.15,36.165,562.2
2021-10-27,7323.5,638.4,514.7,36.225,546.0
2021-10-28,7288.5,641.25,513.1,34.725,548.7
2021-10-29,7272.5,636.1,505.0,34.015,540.0
2021-11-01,7293.0,641.9,510.1,34.31,552.4
2021-11-02,7214.0,630.2,503.05,33.85,545.2
2021-11-03,7175.0,619.75,490.85,33.62,538.2
2021-11-05,7199.0,626.25,498.3,33.53,543.0
2021-11-08,7208.5,631.7,502.85,34.38,553.4
2021-11-09,7188.0,636.4,492.0,33.9,545.0
2021-11-10,7137.5,629.8,501.5,33.78,542.3
2021-11-11,7094.5,634.5,501.35,40.255,546.1
2021-11-12,6878.0,619.2,500.0,46.87,535.1
2021-11-15,6918.5,621.55,515.1,43.55,533.2
2021-11-16,6946.5,621.35,519.15,45.22,536.0
2021-11-17,6884.5,619.5,525.65,44.185,529.6
2021-11-18,6840.0,614.1,518.85,41.305,519.9
2021-11-19,6709.0,590.5,501.1,41.25,500.3
2021-11-22,6575.5,581.0,491.5,39.745,489.0
2021-11-23,6829.5,601.95,509.5,39.79,497.5
2021-11-24,6814.5,597.3,505.45,41.065,498.4
2021-11-25,6661.5,590.9,503.95,40.37,489.6
2021-11-26,6374.0,555.15,491.9,38.235,461.3
2021-11-29,6616.0,573.25,500.25,38.595,470.6
2021-11-30,6513.0,566.1,498.0,36.42,473.3
2021-12-01,6576.5,569.95,515.0,37.02,477.9
2021-12-02,6732.0,582.0,518.25,39.11,503.6
2021-12-03,6639.5,576.55,526.0,38.33,495.9
2021-12-06,6650.0,575.55,522.95,38.81,492.1
2021-12-07,6720.5,589.55,525.5,39.47,501.1
2021-12-08,6574.5,574.95,522.8,38.625,496.5
2021-12-09,6619.0,578.35,523.2,38.97,493.9
2021-12-10,6619.5,572.1,518.9,38.34,484.5
2021-12-13,6376.0,539.15,512.1,36.6,455.6
2021-12-14,6592.0,550.85,509.0,36.77,464.8
2021-12-15,6595.0,561.1,520.0,40.6,479.3
2021-12-16,6729.0,573.0,535.85,39.7,483.1
2021-12-17,6670.0,573.2,534.4,39.275,487.6
2021-12-20,6328.5,567.55,535.4,38.66,481.4
2021-12-21,6348.5,575.0,543.9,38.955,484.2
2021-12-22,6349.5,579.7,545.95,38.94,489.0
2021-12-23,6304.5,579.1,551.5,38.75,483.9
2021-12-24,6313.5,572.05,562.0,38.41,482.0
2021-12-27,6397.5,582.0,526.25,38.545,490.4
2021-12-28,6478.0,596.2,540.7,39.265,496.4
2021-12-29,6516.0,592.0,539.0,39.5,495.0
2021-12-30,6573.0,599.0,544.8,39.91,502.0
2022-01-03,6683.0,610.95,536.5,39.6,515.4
2022-01-04,6728.0,613.5,545.05,40.175,515.4
2022-01-05,6522.0,590.3,540.5,38.75,492.6
2022-01-06,6699.0,601.6,537.9,39.125,496.4
2022-01-10,6775.0,602.0,534.5,39.29,499.8
2022-01-11,6816.0,613.6,537.05,40.315,508.2
2022-01-12,6960.0,627.7,540.35,40.83,511.2
2022-01-13,6665.0,603.3,535.3,38.435,496.3
2022-01-14,6659.0,605.5,526.25,38.39,498.1
2022-01-17,6516.0,592.55,522.7,38.01,495.7
2022-01-18,6250.0,544.8,503.0,36.58,474.0
2022-01-19,6494.0,566.9,499.95,36.39,490.7
2022-01-20,6430.0,561.7,510.0,36.2,478.8
2022-01-21,6420.0,564.8,501.6,35.595,474.2
2022-01-24,6293.0,546.9,477.6,34.595,459.2
2022-01-25,6543.0,548.4,480.15,35.0,479.4
2022-01-26,6525.5,532.75,487.7,34.24,468.0
2022-01-27,6811.5,563.2,506.9,35.375,484.9
2022-01-28,6775.0,566.5,505.8,35.735,503.6
2022-01-31,6878.0,576.95,500.25,36.53,499.7
2022-02-01,6976.0,574.15,510.8,35.945,491.7
2022-02-02,7040.0,575.7,512.05,35.81,491.5
2022-02-03,6865.5,569.0,502.0,35.65,487.9
2022-02-04,7010.0,572.0,500.5,36.1,490.8
2022-02-07,6988.0,569.8,507.65,36.015,492.0
2022-02-08,6957.5,570.05,515.6,36.68,499.1
2022-02-09,6973.5,579.0,520.9,36.54,506.5
2022-02-10,6984.5,569.4,532.3,36.42,498.5
2022-02-11,6707.5,547.4,531.3,34.775,478.7
2022-02-14,6796.0,556.0,504.85,34.9,482.1
2022-02-15,6979.0,565.95,521.15,36.09,498.5
2022-02-16,6970.0,571.55,525.15,35.695,503.9
2022-02-17,6733.0,549.5,511.0,35.0,491.0
2022-02-18,6456.5,519.5,505.35,33.835,472.4
2022-02-21,5810.0,438.7,453.15,28.7,396.0
2022-02-22,6020.0,431.3,477.4,29.85,441.6
2022-02-24,4650.0,274.7,350.0,21.2,309.8
2022-02-25,4915.0,307.95,400.45,22.42,353.0
2022-03-24,5525.0,360.2,,23.8,424.0
2022-03-25,5206.0,365.1,,23.3,427.0
2022-03-28,5118.0,357.95,389.0,22.2,399.8
2022-03-29,4922.0,370.0,398.0,21.4,391.0
2022-03-30,5140.0,387.0,422.0,22.44,395.3
2022-03-31,5680.0,437.5,447.9,24.7,411.8
2022-04-01,5601.0,450.0,431.7,26.5,407.2
2022-04-04,5557.0,443.9,434.0,28.0,407.0
2022-04-05,5314.0,419.0,412.55,26.19,395.0
2022-04-06,5266.0,405.0,430.05,26.1,393.0
2022-04-07,5280.0,408.5,430.1,26.1,391.0
2022-04-08,5226.5,403.05,437.3,25.76,386.0
2022-04-11,5190.0,414.0,424.0,25.66,382.8
2022-04-12,5145.0,412.1,428.1,25.56,383.6
2022-04-13,5106.0,406.05,425.0,26.19,385.0
2022-04-14,4879.5,391.0,404.55,24.825,367.0
2022-04-15,4893.0,390.5,423.95,24.62,361.0
2022-04-18,4549.0,384.85,403.1,23.91,352.9
2022-04-19,4485.0,385.0,384.8,22.99,340.7
2022-04-20,4310.0,391.0,401.75,23.2,355.0
2022-04-21,3974.0,388.0,384.7,23.0,350.0
2022-04-22,3828.0,397.35,388.65,22.69,359.7
2022-04-25,3931.0,388.5,379.45,21.89,355.0
2022-04-26,4292.0,391.0,399.6,23.225,375.0
2022-04-27,4550.0,397.95,402.5,23.785,373.3
2022-04-28,4381.0,400.0,408.8,23.355,362.2
2022-04-29,4699.5,409.0,417.0,23.69,386.2
2022-05-04,4552.0,396.2,408.9,23.055,369.4
2022-05-05,4675.0,397.0,408.0,23.3,370.3
2022-05-06,4635.5,392.3,394.7,23.92,381.9
2022-05-11,4600.0,391.55,396.9,23.56,378.2
2022-05-12,4362.5,375.0,383.05,22.55,364.1
2022-05-13,4380.0,374.95,380.0,22.13,362.0
2022-05-16,4523.5,378.8,394.75,22.5,373.7
2022-05-17,4500.0,394.7,398.05,23.0,392.5
2022-05-18,4483.5,404.0,430.0,23.4,407.2
2022-05-19,4415.5,399.6,418.0,23.695,404.0
2022-05-20,4279.0,384.25,407.0,23.0,401.5
2022-05-23,4050.0,367.05,399.5,22.095,372.9
2022-05-24,3942.0,359.2,395.45,22.3,359.0
2022-05-25,4148.0,378.0,397.7,22.49,375.0
2022-05-26,4263.0,391.7,401.65,23.22,385.0
2022-05-27,4290.0,401.5,414.55,23.02,391.0
2022-05-30,4220.0,385.1,420.2,23.005,391.0
2022-05-31,4061.5,377.0,419.45,22.265,392.0
2022-06-01,4074.0,375.95,411.7,22.2,398.0
2022-06-02,4035.0,368.75,410.1,22.0,390.1
2022-06-03,3980.5,365.45,412.0,21.605,391.8
2022-06-06,3940.0,368.8,409.7,21.475,390.0
2022-06-07,3959.5,366.55,408.7,21.735,393.0
2022-06-08,3945.5,372.85,430.0,22.1,405.6
2022-06-09,3876.0,373.25,432.1,21.93,405.8
2022-06-10,3898.0,369.5,427.5,22.1,424.5
2022-06-14,3891.5,371.6,434.65,21.795,427.2
2022-06-15,4115.0,375.65,431.2,21.815,424.5
2022-06-16,4261.5,383.0,443.0,23.025,440.0
2022-06-17,4182.0,384.45,444.0,22.695,431.0
2022-06-20,4209.5,389.8,452.5,23.045,441.0
2022-06-21,4045.0,381.3,444.05,22.61,440.6
2022-06-22,4139.0,377.6,426.25,22.51,444.6
2022-06-23,4150.0,378.4,416.0,22.52,449.0
2022-06-24,4100.0,377.0,419.75,22.495,448.5
2022-06-27,4100.0,376.65,426.9,22.88,458.0
2022-06-28,3989.5,381.85,414.5,26.85,447.2
2022-06-29,4015.0,384.2,411.05,24.9,440.8
2022-06-30,3905.0,362.25,396.2,24.03,429.5
2022-07-01,3944.0,375.15,395.05,25.11,422.1
2022-07-04,3949.5,371.6,400.85,25.485,433.0
2022-07-05,4015.0,371.5,397.0,26.97,426.0
2022-07-06,3962.0,369.65,397.35,26.37,429.8
2022-07-07,3956.0,364.95,387.95,26.135,407.9
2022-07-08,3911.0,351.2,390.3,25.995,409.9
2022-07-11,3848.5,343.8,385.3,25.185,400.0
2022-07-12,3752.0,333.5,382.0,24.78,391.8
2022-07-13,3645.5,321.0,369.6,24.33,375.8
2022-07-14,3608.0,315.45,365.0,23.95,366.6
2022-07-15,3709.0,330.5,380.0,24.55,379.9
2022-07-18,3645.0,326.0,370.1,24.45,380.6
2022-07-19,3600.0,320.75,367.7,24.05,374.6
2022-07-20,3580.0,330.0,371.0,24.9,379.5
2022-07-21,3539.5,328.2,357.95,25.77,375.7
2022-07-22,3688.0,340.0,364.0,26.365,381.1
2022-07-25,3669.0,336.6,361.05,27.05,383.1
2022-07-26,3825.0,347.0,381.4,26.785,388.1
2022-07-27,3847.5,348.7,386.0,26.105,392.3
2022-07-28,3831.0,344.3,385.0,25.88,395.0
2022-07-29,3877.0,353.0,381.95,28.165,409.0
2022-08-01,3931.0,348.0,383.0,27.425,395.1
2022-08-02,3823.0,335.8,386.0,26.455,394.3
2022-08-03,3799.0,330.25,383.7,26.005,397.6
2022-08-04,3720.0,324.6,378.0,26.345,403.1
2022-08-05,3679.5,322.7,373.0,25.39,387.0
2022-08-08,3720.0,327.35,375.0,25.64,383.7
2022-08-09,3895.0,339.65,381.0,26.255,405.6
2022-08-10,3890.0,339.5,388.95,26.83,415.8
2022-08-11,3925.0,333.0,387.05,26.75,414.6
2022-08-12,3940.5,336.2,382.7,26.54,422.6
2022-08-15,3959.0,335.9,389.9,26.49,425.0
2022-08-16,4018.0,348.0,398.2,26.42,437.0
2022-08-17,3907.0,344.1,394.6,26.0,432.5
2022-08-18,3920.0,346.4,400.5,26.0,436.0
2022-08-19,3972.0,344.8,403.8,25.745,431.0
2022-08-22,4017.0,349.6,407.95,26.05,443.4
2022-08-23,4098.0,356.0,406.7,25.97,450.2
2022-08-24,4117.0,358.2,403.9,25.22,451.0
2022-08-25,4055.0,355.6,400.1,24.65,446.9
2022-08-26,4115.0,361.5,407.95,24.96,450.0
2022-08-29,4186.0,367.3,407.5,25.07,454.5
2022-08-30,4140.0,361.3,406.5,25.08,454.2
2022-08-31,4270.0,368.0,420.05,25.5,456.0
2022-09-01,4722.0,373.5,412.1,25.22,442.1
2022-09-02,4595.0,385.1,423.05,27.37,450.9
2022-09-05,4658.0,385.1,437.0,27.345,461.1
2022-09-06,4545.0,375.7,433.0,26.235,448.1
2022-09-07,4420.0,375.95,423.0,25.5,437.7
2022-09-08,4410.0,374.4,426.85,25.71,433.0
2022-09-09,4470.0,378.0,429.15,26.4,441.8
2022-09-12,4560.0,379.4,433.9,26.5,448.0
2022-09-13,4542.5,373.4,433.2,26.005,441.0
2022-09-14,4472.0,375.75,428.85,26.015,443.0
2022-09-15,4530.0,367.3,439.95,26.435,444.8
2022-09-16,4519.0,359.05,436.7,26.035,438.7
2022-09-19,4496.0,358.25,430.0,25.82,438.3
2022-09-20,4055.0,330.9,394.9,23.265,413.1
2022-09-21,3955.0,312.55,371.0,21.7,379.7
