Ticker,LKOH,LKOH,LKOH,LKOH,LKOH,LKOH,ROSN,ROSN,ROSN,ROSN,ROSN,ROSN,SIBN,SIBN,SIBN,SIBN,SIBN,SIBN,SNGS,SNGS,SNGS,SNGS,SNGS,SNGS,TATN,TATN,TATN,TATN,TATN,TATN
Indicator,open,close,high,low,volume,volume,open,close,high,low,volume,volume,open,close,high,low,volume,volume,open,close,high,low,volume,volume,open,close,high,low,volume,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-27,3020.0,3064.5,3065.0,3019.5,1702342204.0,558882,323.05,324.5,325.75,321.65,1724758189.0,5311240.0,223.85,226.0,226.7,223.2,81480070.0,361380.0,29.02,29.44,29.44,29.02,355813669.0,12162900,407.9,410.95,412.5,403.0,528773293.0,1294780.0
2017-09-28,3060.0,3065.0,3085.0,3050.0,1677623516.0,547322,324.85,321.9,325.75,321.6,900154142.5,2773590.0,226.0,229.0,229.6,225.0,48272957.5,211810.0,29.4,29.47,29.7,29.35,351724923.0,11905300,409.25,411.65,413.35,407.5,357391096.0,869780.0
2017-09-29,3055.5,3064.0,3072.5,3049.5,1318304738.5,430627,321.9,318.95,323.35,318.95,1164217671.0,3628430.0,228.4,227.0,228.6,225.7,37708638.0,166220.0,29.46,29.5,29.545,29.33,133956254.5,4557100,408.75,411.25,411.45,403.95,518402183.0,1269920.0
2017-10-02,3064.0,3044.5,3068.0,3025.0,1229152172.5,403613,319.15,315.0,321.0,314.1,1085402450.5,3426860.0,227.95,225.35,228.5,224.75,11134927.5,49200.0,29.495,29.49,29.59,29.31,176830329.0,5995000,410.5,403.15,412.35,403.15,378844595.0,930730.0
2017-10-03,3042.0,3054.0,3058.0,3031.0,1192223198.5,391559,316.45,316.15,317.0,314.8,835045850.0,2642650.0,224.85,226.35,227.0,223.75,16605959.0,73480.0,29.5,29.24,29.545,29.115,275533741.5,9396800,404.05,404.85,408.05,403.05,354842343.5,874520.0
2017-10-04,3045.0,3038.5,3054.0,3035.0,1273298372.5,418492,316.45,318.3,318.8,315.5,927730140.0,2923420.0,227.95,225.75,227.95,225.05,8761013.5,38790.0,29.21,29.3,29.345,29.04,206174759.5,7070800,405.0,414.8,417.0,402.55,508932266.5,1237700.0
2017-10-05,3032.5,3054.0,3064.0,3032.5,1377766676.0,451583,318.8,319.95,319.95,316.3,985034335.0,3093370.0,226.7,227.7,228.7,223.55,28347521.5,125180.0,29.245,29.38,29.4,29.045,337502189.0,11551500,413.55,419.95,422.0,413.5,402747574.0,962970.0
2017-10-06,3052.5,3060.0,3075.5,3052.5,1337370691.0,436330,320.0,320.6,321.45,319.15,873423802.5,2726420.0,226.0,227.0,228.75,226.0,22409955.0,98500.0,29.46,29.54,29.585,29.355,249211539.5,8447700,420.0,425.0,427.6,420.0,500757034.5,1180290.0
2017-10-09,3060.0,3052.5,3069.5,3039.5,1305027379.0,427875,318.2,319.1,320.4,318.0,1209212870.5,3784010.0,228.45,227.55,228.45,226.75,10387023.5,45670.0,29.53,29.52,29.535,29.34,163317672.0,5545800,424.05,421.1,426.6,420.0,286660838.0,678870.0
2017-10-10,3053.5,3037.5,3053.5,3007.0,1632180724.0,539005,319.05,319.3,320.1,317.25,470504787.0,1476770.0,227.05,226.8,227.55,224.85,9026941.5,39970.0,29.465,29.55,29.55,29.255,163933742.0,5578900,421.0,424.35,425.0,418.4,290850326.5,690340.0
2017-10-11,3042.0,3040.0,3059.0,3036.0,1247955862.0,409609,318.45,320.5,322.6,318.45,972872468.5,3028370.0,223.8,226.85,227.5,223.8,10846108.0,47940.0,29.505,29.795,29.89,29.505,673662081.0,22654000,422.4,427.9,432.0,422.4,516833138.0,1208410.0
2017-10-12,3040.5,3035.0,3046.0,3016.5,709260726.0,233850,321.5,319.15,321.6,317.85,594009439.5,1859830.0,227.65,225.95,229.55,225.45,42404816.0,186300.0,29.72,29.9,29.915,29.72,179101105.5,6004700,429.0,428.6,429.9,426.0,229535053.0,536330.0
2017-10-13,3040.0,3018.0,3040.0,3009.0,1450002354.0,479870,319.5,320.0,321.5,318.1,709848158.0,2218040.0,226.85,227.05,228.2,224.7,16161435.0,71350.0,29.895,29.785,29.935,29.52,209169693.5,7037000,427.55,430.2,430.2,425.5,260648529.0,608590.0
2017-10-16,3033.5,3020.0,3033.5,3002.0,1283864572.0,425762,320.3,324.85,324.85,319.6,831654886.5,2582870.0,228.95,235.0,235.5,227.2,58577118.5,252210.0,29.755,29.805,29.805,29.51,188998521.5,6375600,430.25,429.75,431.15,426.0,520124960.5,1216030.0
2017-10-17,3023.5,3003.0,3028.0,2977.0,1645113439.0,547548,324.7,328.0,330.15,323.0,2709306905.5,8254240.0,235.05,233.15,236.9,233.15,39107994.0,166200.0,29.745,29.6,29.79,29.315,275121114.0,9314800,429.0,425.3,429.0,422.65,311325173.0,731400.0
2017-10-18,3008.0,3011.0,3021.5,2997.0,1223147216.0,406363,327.85,326.1,328.4,325.5,768451482.0,2350090.0,234.7,234.7,236.5,233.35,22915261.0,97420.0,29.75,29.5,29.75,29.4,193976056.0,6555500,426.85,421.05,426.85,418.55,405981289.5,960050.0
2017-10-19,3018.5,2985.0,3018.5,2975.5,1252994646.0,419568,326.0,321.55,327.0,320.1,964895778.5,2991540.0,235.9,235.0,238.1,233.5,22179992.0,94130.0,29.515,29.33,29.62,29.15,232585540.0,7914300,422.05,415.55,422.05,415.15,327738261.0,784210.0
2017-10-20,2994.0,2994.0,3007.0,2980.5,1279536325.0,427034,321.85,321.8,322.8,319.0,580118172.0,1807060.0,235.1,234.7,236.95,234.25,29598880.5,125590.0,29.37,29.52,29.62,29.255,325073544.5,11011000,417.9,424.85,428.5,415.3,609256400.0,1440840.0
2017-10-23,3000.5,2997.0,3008.0,2983.0,1183273345.5,394546,321.95,316.5,323.55,316.15,766070851.0,2402820.0,236.15,231.15,236.15,227.1,52979628.5,229510.0,29.525,29.4,29.625,29.4,142485581.0,4820000,424.0,418.95,425.5,418.25,326620059.5,776370.0
2017-10-24,2995.0,3018.0,3026.0,2995.0,1022006306.0,338777,316.0,316.8,320.0,315.15,622568242.5,1959070.0,231.8,236.4,236.5,230.25,26553550.0,113330.0,29.415,29.27,29.56,28.92,288866349.0,9893200,418.4,422.6,424.75,418.35,256104037.5,606030.0
2017-10-25,3029.0,3005.0,3046.0,3005.0,1885000286.0,622707,318.6,312.7,318.85,312.55,814370033.5,2582590.0,236.5,231.75,237.4,229.7,36016111.0,154380.0,29.18,29.11,29.365,28.895,381927632.0,13122100,424.0,412.0,424.45,411.7,604806606.0,1446570.0
2017-10-26,3005.0,2996.0,3025.0,2990.5,1573868297.0,523980,313.05,311.15,314.25,310.15,744701190.0,2391880.0,231.35,233.65,235.6,228.25,161229120.0,697730.0,28.9,28.8,29.23,28.67,262896736.0,9122700,412.0,408.35,414.5,407.55,538381233.5,1311970.0
2017-10-27,3009.5,3064.5,3067.0,3009.5,2201007324.5,723515,311.7,322.0,322.0,311.7,1343419236.0,4231660.0,233.7,234.95,236.0,232.5,56264145.0,239900.0,28.8,29.375,29.375,28.725,298753466.0,10279000,410.0,419.85,420.8,410.0,447575964.5,1073080.0
2017-10-30,3067.5,3058.0,3097.5,3041.0,2522336373.5,819778,323.6,321.0,323.7,319.5,909112968.0,2823940.0,235.1,235.95,236.45,231.55,44137029.0,187960.0,30.2,29.6,30.2,29.25,358203254.5,12094900,418.35,424.3,431.45,416.1,824310022.0,1932170.0
2017-10-31,3063.5,3096.0,3134.0,3060.0,3194282509.5,1026700,321.0,318.7,323.55,318.7,719685138.0,2241020.0,236.4,245.0,246.05,235.05,86403935.5,358410.0,29.7,29.175,29.87,29.175,398870332.5,13528200,425.8,436.0,438.95,424.45,790035710.5,1820860.0
2017-11-01,3110.0,3144.5,3157.0,3101.5,2301522666.5,733533,320.2,323.1,324.75,319.1,1106874622.5,3433800.0,245.55,247.05,248.2,245.0,66298948.5,268660.0,29.215,29.77,29.875,29.19,325738463.5,11012000,439.0,444.4,445.55,436.35,519768843.5,1176850.0
2017-11-02,3142.0,3150.0,3150.0,3125.0,1212029042.5,386101,323.2,318.5,323.2,317.1,761458472.5,2385820.0,247.8,246.0,247.85,246.0,23941929.5,96980.0,29.825,29.195,29.825,29.0,350852896.5,11973000,443.8,439.0,443.8,434.2,456763924.0,1042090.0
2017-11-03,3155.0,3168.5,3203.0,3155.0,2014921626.5,633299,319.2,317.8,323.5,317.5,1074886032.0,3352570.0,247.4,250.6,252.05,246.85,79027235.0,316160.0,29.15,29.315,29.35,29.095,295613972.0,10109500,437.5,437.5,446.0,437.5,555831004.0,1257280.0
2017-11-07,3211.0,3325.0,3365.0,3210.0,5302794131.0,1602026,323.9,329.95,331.4,322.5,2959368364.0,9030110.0,252.5,262.5,262.85,252.5,76220592.0,293780.0,29.41,30.11,30.125,29.41,737499677.0,24654600,446.95,491.95,491.95,446.25,2336484224.5,4914420.0
2017-11-08,3317.0,3336.0,3386.0,3311.0,2040207270.0,606331,329.0,333.05,334.5,327.65,2334069065.0,7019390.0,263.5,256.85,264.35,256.5,78657778.5,303430.0,30.0,30.6,30.71,29.915,585470724.5,19294900,494.9,490.0,499.5,487.6,940775496.0,1915630.0
2017-11-09,3346.0,3368.0,3373.0,3286.0,2916350236.5,872736,333.0,336.9,336.9,330.5,2869285096.0,8585920.0,258.0,260.1,260.15,252.25,56533754.5,220810.0,30.6,30.605,30.735,30.255,488269677.5,16033300,491.0,491.35,495.55,484.65,670339754.0,1365190.0
2017-11-10,3361.5,3344.5,3368.0,3322.0,1905193677.5,569553,336.6,329.35,336.7,329.05,1897095435.0,5706040.0,260.2,256.9,260.5,255.05,30529743.0,119010.0,30.48,29.9,30.55,29.9,320999793.0,10613100,492.05,487.0,495.15,485.2,552894211.0,1129150.0
2017-11-13,3344.5,3326.0,3415.0,3323.5,2954492084.5,878871,331.4,325.0,331.55,325.0,796270141.0,2424920.0,258.0,259.9,259.9,255.6,34608101.5,134070.0,30.06,29.78,30.385,29.77,332404641.0,11056700,487.0,484.3,500.0,484.3,717311613.5,1455910.0
2017-11-14,3318.5,3325.0,3359.0,3305.0,2933214862.0,878920,324.55,314.3,327.0,309.5,2856548181.0,9040100.0,256.9,257.9,259.8,256.0,32559049.0,126500.0,29.93,30.225,30.25,29.76,322436896.5,10723500,484.05,487.5,493.45,482.5,650162132.0,1329170.0
2017-11-15,3322.0,3296.0,3330.0,3276.5,1994933165.0,604362,313.75,302.2,314.1,301.3,2026989535.0,6625710.0,258.6,256.7,258.6,255.15,56890168.5,222030.0,30.12,29.155,30.43,29.15,436959081.0,14679500,487.25,479.6,492.8,479.6,624764408.0,1284790.0
2017-11-16,3325.5,3304.0,3368.0,3289.0,1934347255.0,582493,302.6,303.5,307.25,298.65,1635494347.0,5397380.0,256.75,255.2,256.75,253.6,34720176.5,136300.0,29.465,28.995,29.465,28.915,372256876.5,12755000,482.2,471.0,483.5,471.0,667651908.0,1398040.0
2017-11-17,3293.5,3304.5,3360.0,3293.0,1098026064.0,331874,303.55,300.7,306.85,300.7,1576402678.5,5188060.0,255.75,258.05,258.05,253.85,16428443.5,64080.0,29.02,29.085,29.19,28.86,238144499.0,8211300,470.65,468.85,476.05,466.4,542546855.5,1152480.0
2017-11-20,3296.5,3281.0,3316.5,3262.5,744381488.5,226458,301.8,300.05,305.55,299.5,942782311.0,3121780.0,258.05,257.0,259.9,256.9,20111973.5,77960.0,29.1,29.33,29.485,29.01,138321774.0,4734800,472.0,471.0,473.3,467.0,192448157.5,409660.0
2017-11-21,3290.0,3319.5,3327.5,3279.5,1193700421.0,361075,301.3,299.8,303.9,297.25,1567240437.0,5219820.0,259.4,261.5,264.0,257.1,40645328.5,155450.0,29.495,29.41,29.905,29.075,290295217.5,9879100,474.35,492.35,494.15,472.45,777243566.0,1596630.0
2017-11-22,3330.0,3369.0,3369.0,3311.5,1579943054.5,471462,300.8,302.0,302.45,299.55,1002394926.5,3330020.0,262.1,259.6,263.45,257.9,16222826.5,62200.0,29.475,29.155,29.475,29.1,145790980.0,4990200,494.95,488.95,497.0,484.15,564809778.0,1154410.0
2017-11-23,3374.5,3380.0,3380.0,3334.5,1146028156.0,341392,302.5,302.3,304.25,300.5,800137141.5,2641850.0,258.2,259.2,261.25,258.2,23441385.0,90180.0,29.245,29.15,29.245,28.915,176039668.5,6059000,488.95,483.95,488.95,480.45,322031399.0,666350.0
2017-11-24,3388.0,3395.0,3420.0,3371.5,1207860974.0,355911,302.05,303.8,304.7,301.75,903188823.5,2973750.0,259.3,262.45,262.95,258.95,27448167.5,104980.0,29.155,29.37,29.58,29.1,239505437.5,8158600,484.0,479.5,486.85,475.95,421160044.0,875940.0
2017-11-27,3389.5,3365.0,3413.5,3353.5,1336024686.0,396195,303.8,299.9,304.2,297.6,889592358.0,2962940.0,263.0,263.3,264.2,260.7,43814909.0,166290.0,29.37,28.95,29.37,28.8,177611606.5,6114000,480.9,483.9,489.25,476.25,582186666.5,1200100.0
2017-11-28,3368.5,3343.0,3370.0,3298.5,1649461313.5,495486,299.9,301.3,301.9,298.5,856673134.5,2855340.0,264.0,260.5,264.1,255.15,83539507.5,319930.0,28.9,29.155,29.155,28.605,239241616.5,8272100,485.5,480.0,485.5,468.8,667701235.5,1403750.0
2017-11-29,3342.0,3308.5,3345.0,3271.0,2261156872.5,683420,301.5,294.45,302.95,293.4,1569622572.0,5270020.0,261.6,255.85,261.6,253.5,49272304.0,191540.0,28.8,28.185,29.065,28.11,390262700.5,13723400,478.4,467.65,479.85,466.05,656713627.5,1394400.0
2017-11-30,3305.5,3292.5,3335.0,3262.5,2586085253.0,783625,294.45,293.6,294.5,287.0,1763920255.5,6058570.0,255.0,251.0,255.0,246.8,60499261.5,239940.0,28.255,27.5,28.255,27.17,787048100.0,28525800,468.5,456.7,478.45,456.7,1742327427.0,3764090.0
2017-12-01,3290.0,3344.0,3353.0,3267.0,1320594605.5,398612,293.5,292.0,293.5,287.1,943535646.5,3249020.0,253.75,253.85,254.85,252.2,18447710.0,72770.0,27.505,27.705,27.8,27.37,199644958.5,7225000,457.6,459.75,465.0,457.6,661262252.0,1434640.0
2017-12-04,3344.0,3390.5,3392.5,3303.5,2060412878.5,612226,291.0,292.7,292.75,286.0,924869636.5,3187400.0,253.9,253.4,254.65,251.8,9375245.0,37000.0,27.7,27.405,27.755,27.28,321818634.5,11723100,461.5,511.45,518.0,455.9,2334623846.0,4744390.0
2017-12-05,3378.0,3403.0,3405.0,3352.0,1400021581.0,413929,292.1,293.4,293.9,287.65,852953404.5,2931980.0,253.3,252.95,253.3,249.0,41013973.0,163390.0,27.485,27.33,27.485,27.175,182403028.5,6678800,508.55,506.7,518.55,500.3,1828054437.0,3589060.0
2017-12-06,3390.0,3403.0,3403.5,3372.0,1501463145.0,442898,292.8,292.4,292.95,289.65,742611909.0,2550730.0,252.95,250.35,253.7,250.1,24411502.0,97260.0,27.25,27.99,28.065,27.17,361535659.0,13042000,503.05,510.9,512.35,502.05,758031244.5,1493770.0
2017-12-07,3390.0,3374.5,3396.0,3360.0,1425896829.5,421846,291.75,292.5,294.3,289.25,932259171.0,3193610.0,253.7,249.55,256.15,247.55,35129373.0,138980.0,27.905,27.67,28.085,27.425,334499339.5,12077900,509.1,507.0,511.6,503.4,746047083.5,1471260.0
2017-12-08,3374.5,3388.5,3393.0,3370.5,1276410415.0,377371,292.6,293.75,294.85,291.15,725533585.5,2478150.0,250.25,245.35,251.3,245.3,30431922.5,122560.0,27.79,27.7,28.0,27.32,232853016.0,8439900,508.1,503.1,510.5,500.1,389270710.5,772860.0
2017-12-11,3395.0,3432.5,3440.0,3390.0,2070114653.5,604251,294.2,297.55,299.7,294.05,1387939975.0,4676090.0,245.4,251.45,252.1,245.35,23015232.5,92400.0,27.6,28.895,28.895,27.575,350369123.5,12421200,505.0,516.95,516.95,503.15,791075005.5,1549940.0
2017-12-12,3445.0,3473.5,3473.5,3426.5,1758407405.0,509866,298.3,303.1,303.2,296.45,1323474293.5,4400320.0,252.35,253.9,255.5,251.6,64780497.0,255770.0,28.89,29.01,29.09,28.51,318573537.0,11047900,518.0,517.0,520.0,506.15,978915951.0,1906690.0
2017-12-13,3463.0,3458.0,3467.5,3440.5,1128133760.5,326642,303.0,298.85,304.55,295.0,1197958540.0,4004260.0,254.85,252.5,255.9,248.95,100952984.0,399380.0,28.9,29.095,29.095,28.72,268821464.0,9290000,515.0,503.0,515.0,501.6,856169345.5,1690850.0
2017-12-14,3452.0,3453.5,3467.5,3424.0,1254474026.5,364791,298.85,300.7,300.7,294.25,938925723.0,3157940.0,252.3,252.0,253.8,246.0,45398393.0,181160.0,29.005,29.3,29.3,28.78,376903039.5,12967400,504.75,492.8,510.5,491.2,1248266771.0,2506170.0
2017-12-15,3447.0,3420.0,3457.0,3391.5,2597706810.5,758576,300.0,299.65,301.5,296.4,829278577.5,2775440.0,252.75,251.0,252.75,249.6,27276633.5,108970.0,29.255,28.915,29.255,28.835,363724043.5,12553600,494.0,487.55,494.0,480.7,1073244051.5,2205340.0
2017-12-18,3420.0,3395.5,3445.5,3362.5,1379428542.0,404964,299.55,296.5,303.65,296.15,1045525192.0,3488280.0,251.9,251.0,252.4,248.5,29088243.5,116310.0,28.93,28.815,29.09,28.53,397877102.5,13797000,487.7,503.0,503.0,486.6,710474920.0,1426500.0
2017-12-19,3400.5,3402.0,3421.5,3371.5,1441745056.5,424432,296.5,293.65,297.65,292.45,847021510.0,2874270.0,251.05,248.0,251.05,246.6,66739039.0,268700.0,28.555,28.4,28.85,28.3,279587268.5,9780100,502.9,491.65,506.9,490.15,613004369.0,1232640.0
2017-12-20,3408.0,3373.0,3419.0,3373.0,1815739989.5,535501,294.85,293.3,295.35,290.25,1197009293.5,4089810.0,248.0,244.65,248.05,243.1,136295432.5,555320.0,28.31,28.035,28.5,27.89,320943984.0,11427700,490.75,477.3,493.9,477.3,746730964.0,1538700.0
2017-12-21,3311.0,3332.5,3332.5,3285.0,2351268058.5,711628,293.55,293.8,294.85,291.2,1362366385.5,4647220.0,245.3,243.8,245.6,243.1,35551628.0,145590.0,28.085,28.185,28.185,27.515,463127593.0,16651700,457.6,471.95,472.5,452.3,1055548661.5,2284390.0
2017-12-22,3332.5,3347.0,3356.0,3318.0,703397045.5,210614,294.6,293.75,295.3,292.8,526587922.5,1791540.0,245.0,245.55,246.65,243.5,68904721.5,281390.0,28.185,28.235,28.26,27.965,141037705.0,5015800,471.5,481.6,481.6,465.65,411672500.0,869510.0
2017-12-25,3350.5,3320.0,3359.5,3320.0,322535905.0,96715,294.2,298.0,298.8,294.2,567435486.5,1915380.0,245.8,249.0,249.95,245.35,66132404.0,265840.0,28.235,27.755,28.32,27.715,63973764.5,2290300,481.3,481.75,485.0,477.0,162901105.0,338910.0
2017-12-26,3315.0,3288.0,3324.5,3283.5,490976426.0,148820,299.4,296.55,299.4,294.55,404206831.5,1362310.0,249.0,249.65,251.4,246.3,99778251.0,400660.0,27.7,27.505,27.795,27.42,113518715.0,4124700,481.75,483.0,486.2,478.25,264112940.5,547600.0
2017-12-27,3297.0,3283.5,3312.0,3269.0,2146880475.5,651458,296.6,295.45,297.95,293.35,861933154.5,2913300.0,250.0,249.95,250.35,248.5,125008248.5,501280.0,27.56,27.66,27.66,27.38,159478778.0,5799300,484.95,482.4,487.25,478.35,517216270.0,1073420.0
2017-12-28,3283.5,3317.0,3317.0,3262.5,755473211.0,229654,294.95,289.85,295.45,288.55,863744426.5,2965520.0,242.9,245.5,245.5,241.2,100210567.0,412150.0,27.7,28.09,28.09,27.385,253128700.5,9133400,480.5,477.95,481.95,464.75,503265664.5,1061300.0
2017-12-29,3308.0,3334.5,3334.5,3278.5,950211361.5,286272,289.9,291.5,292.5,287.0,481797212.0,1662220.0,246.15,244.1,247.5,243.95,77875894.5,317700.0,28.05,27.89,28.07,27.545,150471543.0,5426400,476.5,478.8,479.35,469.45,313474645.5,659910.0
2018-01-03,3340.0,3421.5,3421.5,3340.0,1346153196.0,395934,292.25,297.95,297.95,292.15,659478288.5,2232020.0,244.4,242.5,246.6,242.15,42461524.0,174460.0,27.9,27.905,28.0,27.64,155895159.5,5612500,479.0,486.8,486.8,474.1,419153184.0,871830.0
2018-01-04,3428.0,3501.0,3501.0,3392.5,2426750341.0,702060,298.95,307.0,308.25,297.6,1754454825.5,5762200.0,243.35,243.7,245.25,242.05,47108260.5,193550.0,27.95,28.175,28.19,27.745,340602621.0,12173700,486.8,502.0,502.0,484.8,856633853.5,1733640.0
2018-01-05,3499.5,3569.5,3569.5,3491.0,2111284621.0,597634,307.0,311.95,313.65,304.65,1312501149.5,4237350.0,243.85,244.2,244.75,242.05,35096483.0,144310.0,28.12,28.22,28.22,27.85,149831871.5,5340400,502.0,500.9,502.5,493.3,433565403.5,870630.0
2018-01-09,3575.0,3628.5,3647.5,3575.0,3087868031.5,852342,312.6,315.1,316.25,311.15,1438608352.5,4577460.0,244.55,249.1,249.1,244.25,80777671.5,325810.0,28.49,28.32,28.555,28.055,431357407.5,15210300,503.9,511.3,514.0,502.05,995785054.0,1951470.0
2018-01-10,3640.0,3641.0,3649.0,3594.5,3720431146.5,1025327,316.1,317.75,319.85,312.0,1758738175.0,5564030.0,249.25,253.0,253.25,246.75,104908876.5,419770.0,28.3,28.475,28.475,28.09,475757379.0,16821100,510.25,510.3,514.45,507.2,720461200.5,1412640.0
2018-01-11,3644.5,3687.5,3689.5,3610.0,2437952799.0,665221,317.75,325.0,325.0,316.05,1478466012.5,4586170.0,253.8,255.7,256.85,250.2,105108979.0,415510.0,28.4,28.4,28.445,28.23,255260516.5,9005300,513.3,508.95,513.3,506.0,572924972.0,1123610.0
2018-01-12,3677.0,3908.0,3942.0,3650.0,10306419535.5,2678400,325.5,324.35,326.95,318.55,1765886632.5,5490740.0,256.45,259.9,268.3,253.8,136565467.5,525850.0,28.4,28.8,28.8,28.25,271929268.5,9545200,508.0,515.55,515.55,506.05,719452484.5,1410180.0
2018-01-15,3932.0,3876.5,3985.0,3876.5,3630202404.0,928147,325.0,319.95,326.7,318.75,1131090937.5,3518870.0,260.4,258.55,264.0,257.95,67426002.5,259790.0,28.895,28.845,28.995,28.615,304055722.0,10543400,516.0,518.15,526.8,514.0,1110533392.0,2144950.0
2018-01-16,3887.0,3862.0,3897.0,3767.5,4427636509.5,1158201,320.0,317.5,321.45,314.0,1465372481.5,4620330.0,258.05,259.1,260.7,258.0,40526781.5,156400.0,28.845,29.245,29.245,28.715,301190725.0,10399100,516.3,528.95,528.95,515.0,1086836782.5,2088160.0
2018-01-17,3846.5,3851.5,3868.5,3811.0,3106610526.0,808217,316.0,326.5,326.5,312.95,1962708080.5,6126070.0,259.1,262.05,262.05,253.95,70453262.5,271840.0,29.195,29.945,29.945,28.83,555442805.0,18834500,524.5,546.0,546.85,521.35,1701785245.0,3169480.0
2018-01-18,3866.0,3855.0,3890.0,3842.5,3789328096.5,979560,326.9,333.1,333.35,325.05,3618926830.5,10934640.0,262.0,269.95,271.0,261.45,187626268.5,702940.0,29.945,30.47,30.47,29.805,700008331.5,23167900,545.0,560.0,560.0,545.0,1279662519.5,2308220.0
2018-01-19,3850.0,3825.5,3885.5,3801.0,2542759712.5,662931,332.8,328.0,332.95,326.65,1391488047.5,4224540.0,269.95,266.45,272.1,264.0,50821390.5,190510.0,30.455,30.2,30.5,29.665,552544287.5,18348500,556.5,551.2,569.8,547.55,1472785846.5,2644800.0
2018-01-22,3830.0,3870.0,3871.0,3812.0,2353717219.0,611168,326.0,332.95,332.95,324.4,1500552935.5,4538960.0,267.9,268.5,269.25,265.75,46586251.5,173730.0,30.2,30.3,30.3,29.79,347936856.0,11563400,552.8,567.15,567.85,548.35,1221100872.5,2173550.0
2018-01-23,3870.0,3841.5,3870.0,3791.0,3171642846.0,828465,333.55,335.0,336.4,329.2,1888415389.0,5666010.0,268.5,269.35,270.35,265.0,88739659.0,330750.0,30.33,30.1,30.44,29.81,619753719.0,20631900,570.0,564.4,586.3,552.5,1353935910.5,2408560.0
2018-01-24,3841.0,3850.0,3852.5,3808.0,2013828756.0,524751,334.95,344.5,345.85,331.6,3273687495.0,9614780.0,268.15,269.0,270.95,266.55,37566282.0,139950.0,30.01,30.4,30.4,29.965,626839375.5,20758300,562.5,569.7,569.7,555.05,712463602.0,1266360.0
2018-01-25,3860.0,3825.0,3860.0,3808.0,4175849681.5,1089571,347.9,351.5,359.3,343.5,5547899104.5,15740420.0,269.7,277.9,278.5,268.7,90604784.5,329410.0,30.4,30.8,30.82,30.305,598313013.5,19554000,570.0,573.8,578.4,564.55,1446518091.5,2528250.0
2018-01-26,3824.5,3821.0,3828.0,3780.5,2395558120.5,628670,350.0,351.8,356.85,346.3,2068694425.5,5869690.0,278.95,276.7,280.0,274.0,58880517.0,212180.0,30.795,30.38,30.875,30.14,570641712.0,18745100,572.65,580.0,580.0,567.5,867730527.0,1509240.0
2018-01-29,3825.0,3778.0,3830.5,3759.0,2754593835.5,727704,352.5,346.35,356.8,346.35,1828885383.0,5209810.0,276.5,279.6,280.0,276.15,46848047.0,168090.0,30.135,30.665,30.915,29.805,496195750.5,16227100,578.0,578.6,587.85,571.05,1096780159.0,1894080.0
2018-01-30,3753.0,3713.0,3816.0,3703.0,3099157696.0,827378,344.0,342.1,352.85,341.5,2195440324.0,6319350.0,279.4,280.1,282.35,277.05,41161011.0,146910.0,30.63,30.3,30.765,29.97,357651462.0,11778300,575.5,565.4,582.8,561.85,974439400.5,1704020.0
2018-01-31,3700.0,3728.0,3759.0,3697.0,3855591731.0,1036121,341.8,343.2,347.45,338.5,1947913569.0,5669980.0,281.45,279.1,281.45,278.6,62540478.0,223420.0,30.015,28.74,30.1,28.74,802045549.5,27331900,562.5,565.2,573.95,558.6,1004901786.0,1773300.0
2018-02-01,3733.0,3760.5,3762.5,3722.5,1899849160.5,506782,345.0,344.95,353.0,344.55,1864384121.5,5355280.0,280.5,281.2,285.2,280.1,87631434.0,310400.0,28.815,29.26,29.345,28.815,411680761.0,14139600,567.4,578.65,579.05,565.6,713747941.0,1243740.0
2018-02-02,3754.0,3797.0,3798.0,3741.0,2613370217.5,692059,346.5,339.9,349.0,337.25,1717587435.5,5000440.0,282.2,283.7,285.2,281.5,69491104.0,245990.0,29.26,28.955,29.335,28.655,409281339.5,14103800,576.8,579.0,580.0,574.2,1073023609.0,1855050.0
2018-02-05,3770.0,3752.0,3787.5,3746.0,2725544563.5,724635,335.55,338.3,340.45,332.0,1823678756.0,5413920.0,283.3,281.2,283.3,279.6,98761707.5,352110.0,28.755,29.55,29.55,28.61,438535772.5,15063700,577.0,564.4,578.5,561.25,1115668478.5,1960090.0
2018-02-06,3677.0,3655.5,3718.0,3611.5,6603290176.0,1801395,332.05,330.0,337.25,328.35,2068019720.5,6219130.0,259.5,274.0,279.0,259.5,104185157.0,380790.0,29.25,28.605,29.385,28.55,853188188.0,29568100,554.9,542.7,558.0,542.7,1666720172.5,3029440.0
2018-02-07,3686.5,3735.0,3754.0,3675.0,3199967408.5,862033,332.4,336.0,338.3,332.4,1775430479.5,5303310.0,278.45,281.9,282.3,274.6,71939364.0,256220.0,28.675,29.415,29.56,28.675,719316456.0,24556500,547.5,563.1,568.9,547.5,1221557782.0,2190300.0
2018-02-08,3715.5,3686.0,3750.5,3681.0,3736726630.0,1006162,333.05,326.65,335.4,326.6,1629341215.0,4941760.0,278.1,286.2,287.2,276.45,61132931.5,214390.0,29.23,28.87,29.345,28.83,516754743.5,17787800,559.5,555.5,566.0,555.3,1045279428.5,1864470.0
